Field [G], Intensity [a.u.]
1008.2417582417584, 2.209749705150045
1009.3406593406594, 2.245370855720088
1010.4395604395605, 2.272926221989253
1011.5384615384617, 2.2961636744856495
1012.6373626373627, 2.317379766740924
1013.7362637362638, 2.3461505700432435
1014.835164835165, 2.372061328790459
1015.934065934066, 2.3856506355654554
1017.0329670329671, 2.3921209540034063
1018.1318681318683, 2.4030205739745765
1019.2307692307693, 2.394938409120691
1020.3296703296704, 2.3846809068274135
1021.4285714285716, 2.3837144541999726
1022.5274725274726, 2.3965142183200094
1023.6263736263737, 2.381706198401257
1024.7252747252746, 2.3540951382518664
1025.8241758241759, 2.3349331673437286
1026.9230769230771, 2.3108275455379363
1028.0219780219782, 2.2763301009042056
1029.1208791208792, 2.2440473070370848
1030.2197802197802, 2.2114467304416188
1031.3186813186812, 2.167006290132354
1032.4175824175825, 2.133065784300877
1033.5164835164837, 2.093326562704756
1034.6153846153848, 2.051058183724282
1035.7142857142858, 2.0142248722316856
1036.8131868131868, 1.976683920849167
1037.9120879120878, 1.9274767396147285
1039.010989010989, 1.873712488533612
1040.1098901098903, 1.8441619709081372
1041.2087912087914, 1.8075874721530591
1042.3076923076924, 1.7671537151094214
1043.4065934065934, 1.7465404272048217
1044.5054945054944, 1.7239287118333106
1045.6043956043957, 1.690738435329576
1046.703296703297, 1.666023456951906
1047.802197802198, 1.6396147293932637
1048.901098901099, 1.624122002358799
1050.0, 1.6214519722185814
1051.098901098901, 1.6028534923339004
1052.1978021978023, 1.585968418293801
1053.2967032967035, 1.5809264840781019
1054.3956043956046, 1.5797962259205864
1055.4945054945056, 1.6027683134582615
1056.5934065934066, 1.59293998165378
1057.6923076923076, 1.597736207574367
1058.7912087912089, 1.6022375835408196
1059.8901098901101, 1.627804350674878
1060.9890109890111, 1.6396736993840906
1062.0879120879122, 1.6535218188966052
1063.1868131868132, 1.6768673830428509
1064.2857142857142, 1.6929236011007724
1065.3846153846155, 1.714021753374393
1066.4835164835167, 1.739857161577774
1067.5824175824177, 1.764916131568601
1068.6813186813188, 1.7808642379766733
1069.7802197802198, 1.8206427729000123
1070.8791208791208, 1.8504389988205994
1071.978021978022, 1.8669014545931062
1073.0769230769233, 1.9058806185296808
1074.1758241758243, 1.934153453020573
1075.2747252747254, 1.9788559821779574
1076.3736263736264, 1.9993578823221063
1077.4725274725274, 2.0198008124754283
1078.5714285714287, 2.047008911020835
1079.6703296703297, 2.076618398637137
1080.769230769231, 2.106532564539378
1081.868131868132, 2.138199449613418
1082.967032967033, 2.1875212947189087
1084.065934065934, 2.2142903944437156
1085.1648351648353, 2.2634746429039434
1086.2637362637363, 2.299488926746166
1087.3626373626375, 2.3401880487485247
1088.4615384615386, 2.380936312409906
1089.5604395604396, 2.4217795832787306
1090.6593406593406, 2.4748951644607513
1091.7582417582419, 2.527964880094351
1092.857142857143, 2.582023981129602
1093.9560439560441, 2.628767527191717
1095.0549450549452, 2.682177958327872
1096.1538461538462, 2.7291147949154753
1097.2527472527472, 2.777430874066307
1098.3516483516485, 2.8288854671733707
1099.4505494505495, 2.890722054776568
1100.5494505494507, 2.936066701611845
1101.6483516483518, 2.9744070239811284
1102.7472527472528, 3.0206296684576057
1103.8461538461538, 3.081699646180054
1104.945054945055, 3.121094876163018
1106.043956043956, 3.1575678154894495
1107.1428571428573, 3.1942471497837754
1108.2417582417584, 3.236174813261694
1109.3406593406594, 3.2752915738435315
1110.4395604395604, 3.296586292753242
1111.5384615384617, 3.313926746166949
1112.6373626373627, 3.331476870659152
1113.736263736264, 3.3317913772768954
1114.835164835165, 3.3294653387498347
1115.934065934066, 3.3454756912593355
1117.032967032967, 3.3569125933691506
1118.1318681318683, 3.3412920980212277
1119.2307692307693, 3.315803957541605
1120.3296703296705, 3.2979032892150424
1121.4285714285716, 3.269561656401519
1122.5274725274726, 3.2312835801336637
1123.6263736263736, 3.183023194863057
1124.7252747252749, 3.129036168261039
1125.8241758241759, 3.07892805661119
1126.9230769230771, 3.025697811558117
1128.0219780219782, 2.9692537020049783
1129.1208791208792, 2.9118922814834214
1130.2197802197802, 2.8367481326169557
1131.3186813186815, 2.7792425632289333
1132.4175824175825, 2.7247117022670673
1133.5164835164837, 2.648673175206394
1134.6153846153848, 2.5784562966845748
1135.7142857142858, 2.5094614074171133
1136.8131868131868, 2.436702267068535
1137.9120879120878, 2.3473037609749694
1139.010989010989, 2.2663805530074685
1140.1098901098903, 2.2044293015332186
1141.2087912087914, 2.1316210195256184
1142.3076923076924, 2.05026536495872
1143.4065934065934, 1.982872493775389
1144.5054945054944, 1.913602411217402
1145.6043956043957, 1.8264939064342804
1146.703296703297, 1.7527977984536751
1147.802197802198, 1.6865974315292878
1148.901098901099, 1.6218123443847456
1150.0, 1.5373181758616163
1151.098901098901, 1.4604802778141783
1152.1978021978023, 1.3897785349233385
1153.2967032967035, 1.3388120822958978
1154.3956043956046, 1.2689162626130253
1155.4945054945056, 1.197323417638579
1156.5934065934066, 1.113972611715371
1157.6923076923076, 1.0472939326431656
1158.7912087912089, 0.9750589699908264
1159.8901098901101, 0.8956820862272307
1160.9890109890111, 0.825845236535185
1162.0879120879122, 0.7707082951120426
1163.1868131868132, 0.711662953741318
1164.2857142857142, 0.6494004717599263
1165.3846153846155, 0.6016740925173631
1166.4835164835167, 0.563818634517101
1167.5824175824177, 0.5157056742235616
1168.6813186813188, 0.4502751932905253
1169.7802197802198, 0.3972775520901584
1170.8791208791208, 0.3463307561263267
1171.978021978022, 0.30459310706329434
1173.0769230769233, 0.25862599921373336
1174.1758241758243, 0.22188441881797918
1175.2747252747254, 0.19039444371641978
1176.3736263736264, 0.17031843795046514
1177.4725274725276, 0.12490171668195513
1178.5714285714287, 0.0885237845629668
1179.6703296703297, 0.060820993316734344
1180.769230769231, 0.042032499017166804
1181.868131868132, 0.020449482374524954
1182.967032967033, -0.0008517887563884153
1184.0659340659342, -0.037278862534399146
1185.1648351648353, -0.061617088192897365
1186.2637362637363, -0.06979753636482765
1187.3626373626375, -0.09422421700956621
1188.4615384615386, -0.11442799108897911
1189.5604395604396, -0.12954724151487348
1190.6593406593408, -0.14595727951775644
1191.7582417582419, -0.16285873411086352
1192.857142857143, -0.1936541737649062
1193.9560439560441, -0.20063228934608823
1195.0549450549452, -0.2115679465338749
1196.1538461538462, -0.2248394705805267
1197.2527472527474, -0.24049600314506608
1198.3516483516485, -0.26007076398899215
1199.4505494505495, -0.2694535447516707
1200.5494505494507, -0.27915410824269415
1201.6483516483518, -0.2725592976018869
1202.7472527472528, -0.2715895688638447
1203.846153846154, -0.3032826628226968
1204.945054945055, -0.31511597431529276
1206.043956043956, -0.3070665705674222
1207.1428571428573, -0.32652011531909303
1208.2417582417584, -0.34350019656663594
1209.3406593406594, -0.3486895557594023
1210.4395604395606, -0.3487845629668456
1211.5384615384617, -0.3712881666885072
1212.6373626373627, -0.37090158563753095
1213.736263736264, -0.38232210719433873
1214.835164835165, -0.39015201153190915
1215.934065934066, -0.38849102345695175
1217.0329670329672, -0.4089437819420782
1218.1318681318683, -0.42858406499803414
1219.2307692307693, -0.43133272179268756
1220.3296703296703, -0.43549665836718626
1221.4285714285716, -0.4473299698597823
1222.5274725274726, -0.45901258026470954
1223.6263736263736, -0.4612730965797403
1224.7252747252749, -0.4681267199580656
1225.8241758241759, -0.4801500458655482
1226.923076923077, -0.4857980605425237
1228.0219780219782, -0.49173764906303213
1229.1208791208792, -0.5083868431398242
1230.2197802197802, -0.5185296815620493
1231.3186813186815, -0.5313720351199054
1232.4175824175825, -0.5379865024243216
1233.5164835164835, -0.5437196959769359
1234.6153846153848, -0.5673175206394966
1235.7142857142858, -0.5709900406237712
1236.8131868131868, -0.5851330100904204
1237.912087912088, -0.6030205739745771
1239.010989010989, -0.615443585375442
1240.10989010989, -0.6336653125409512
1241.2087912087914, -0.641239680251605
1242.3076923076924, -0.6449122002358797
1243.4065934065934, -0.6513792425632287
1244.5054945054947, -0.6784530205739743
1245.6043956043957, -0.691737649063032
1246.7032967032967, -0.6967795832787311
1247.802197802198, -0.7238893985060932
1248.901098901099, -0.7329118071026075
1250.0, -0.7426909972480668
1251.0989010989013, -0.7640020967107847
1252.1978021978023, -0.777509500720744
1253.2967032967033, -0.7941423142445285
1254.3956043956046, -0.8131699646180052
1255.4945054945056, -0.8362206788101163
1256.5934065934066, -0.8525586423797664
1257.6923076923078, -0.8670849167867903
1258.7912087912089, -0.8918817979294977
1259.89010989011, -0.9105064866989906
1260.9890109890111, -0.926919800812475
1262.0879120879122, -0.9624852575022929
1263.1868131868132, -0.9750917310968414
1264.2857142857144, -0.9850936967632022
1265.3846153846155, -1.0042294587865281
1266.4835164835165, -1.0289477132747997
1267.5824175824177, -1.063468090682741
1268.6813186813188, -1.0955379373607648
1269.7802197802198, -1.1221661643297072
1270.879120879121, -1.1474479098414359
1271.978021978022, -1.1776339929236006
1273.076923076923, -1.2023489713012705
1274.1758241758243, -1.232584196042458
1275.2747252747254, -1.2589372297208747
1276.3736263736264, -1.2834425370200493
1277.4725274725276, -1.3191324859127238
1278.5714285714287, -1.3582983881535835
1279.6703296703297, -1.3841010352509495
1280.769230769231, -1.4260352509500716
1281.868131868132, -1.4613713798977848
1282.967032967033, -1.4964847333245963
1284.0659340659342, -1.5198892674616689
1285.1648351648353, -1.5459015856375304
1286.2637362637363, -1.5760090420652595
1287.3626373626375, -1.5963930022277546
1288.4615384615386, -1.634012580264709
1289.5604395604396, -1.6611191193814696
1290.6593406593408, -1.6744168523129332
1291.7582417582419, -1.6994332328659407
1292.857142857143, -1.7248624033547364
1293.9560439560441, -1.7447942602542255
1295.0549450549452, -1.7742137334556407
1296.1538461538462, -1.7924813261695707
1297.2527472527474, -1.8131928973922151
1298.3516483516485, -1.8337537675271909
1299.4505494505495, -1.8534595727951768
1300.5494505494507, -1.8646605949416843
1301.6483516483518, -1.8735552352247404
1302.7472527472528, -1.8883927401389062
1303.846153846154, -1.9006453937884935
1304.945054945055, -1.9071681299960679
1306.043956043956, -1.9182675927139292
1307.1428571428573, -1.9176778928056604
1308.2417582417584, -1.9194175075350535
1309.3406593406594, -1.9232112436115836
1310.4395604395606, -1.9264087275586415
1311.5384615384617, -1.9290820338094605
1312.6373626373627, -1.9322139955444888
1313.736263736264, -1.924846022801729
1314.835164835165, -1.914545931070632
1315.934065934066, -1.9144279910889783
1317.0329670329672, -1.9124262875114655
1318.1318681318683, -1.9062901323548676
1319.2307692307693, -1.8859749705150037
1320.3296703296705, -1.8927729000131037
1321.4285714285716, -1.8993775389857153
1322.5274725274726, -1.8952758485126449
1323.6263736263738, -1.8789083999475813
1324.7252747252749, -1.8715404272048217
1325.8241758241759, -1.864385401651159
1326.9230769230771, -1.8629832263137196
1328.0219780219782, -1.8563359979032883
1329.1208791208792, -1.8381535840649972
1330.2197802197804, -1.8261826759271385
1331.3186813186815, -1.8092353557856105
1332.4175824175825, -1.7968975232603845
1333.5164835164835, -1.7831476870659146
1334.6153846153848, -1.7668850740400988
1335.7142857142858, -1.7582787314899744
1336.8131868131868, -1.754163936574498
1337.912087912088, -1.735630978901847
1339.010989010989, -1.7069519066963694
1340.10989010989, -1.7050157253308864
1341.2087912087914, -1.7061197746035899
1342.3076923076924, -1.6850904206526005
1343.4065934065934, -1.6721006421176772
1344.5054945054947, -1.6647654304809323
1345.6043956043957, -1.6487092124230107
1346.7032967032967, -1.6211735028174543
1347.802197802198, -1.6097922945878647
1348.901098901099, -1.6023882846284883
1350.0, -1.591786790722054
1351.0989010989013, -1.5700858340977584
1352.1978021978023, -1.5559789018477257
1353.2967032967033, -1.538959507272965
1354.3956043956046, -1.524931201677368
1355.4945054945056, -1.5114237976674085
1356.5934065934066, -1.4966125016380547
1357.6923076923078, -1.4836554842091463
1358.7912087912089, -1.4685558904468607
1359.89010989011, -1.4546193159481058
1360.9890109890111, -1.439450923863189
1362.0879120879122, -1.4294260254226177
1363.1868131868132, -1.4116400209671072
1364.2857142857144, -1.3977001703577507
1365.3846153846155, -1.3766839208491672
1366.4835164835165, -1.3578790459965921
1367.5824175824177, -1.36076857554711
1368.6813186813188, -1.344001441488664
1369.7802197802198, -1.3125507797143225
1370.879120879121, -1.3004521032630056
1371.978021978022, -1.2928187655615249
1373.076923076923, -1.2788035644083338
1374.1758241758243, -1.2642347005634904
1375.2747252747254, -1.2542261826759267
1376.3736263736264, -1.250792818765561
1377.4725274725276, -1.2346907351592185
1378.5714285714287, -1.209946271786135
1379.6703296703297, -1.1897850871445415
1380.769230769231, -1.1777552090158558
1381.868131868132, -1.1762416459179657
1382.967032967033, -1.1563982440047171
1384.0659340659342, -1.1412855458000257
1385.1648351648353, -1.1325022932774205
1386.2637362637363, -1.098112960293539
1387.3626373626375, -1.093582099331673
1388.4615384615386, -1.073869741842484
1389.5604395604396, -1.055634910234569
1390.6593406593408, -1.0517723758354078
1391.7582417582419, -1.0491711440178215
1392.857142857143, -1.0297536364827673
1393.9560439560441, -1.0112370593631237
1395.0549450549452, -0.9940309264840776
1396.1538461538462, -0.9739156073909051
1397.2527472527474, -0.9519034202594675
1398.3516483516485, -0.9479851919800808
1399.4505494505495, -0.9288232210719429
1400.5494505494507, -0.9095400340715498
1401.6483516483518, -0.89765430480933
1402.7472527472528, -0.8794784431922418
1403.846153846154, -0.8636351723234172
1404.945054945055, -0.8415410824269424
1406.043956043956, -0.8340191324859123
1407.1428571428573, -0.8364565587734238
1408.2417582417584, -0.8146736993840908
1409.3406593406594, -0.7867448565063553
1410.4395604395606, -0.771605949416852
1411.5384615384617, -0.7742694273358666
1412.6373626373627, -0.760807888874328
1413.736263736264, -0.7467730310575281
1414.835164835165, -0.7307626785480275
1415.934065934066, -0.7194076792032496
1417.0329670329672, -0.7131994496134186
1418.1318681318683, -0.6948466780238498
1419.2307692307693, -0.6900275193290523
1420.3296703296705, -0.6761171537151092
1421.4285714285716, -0.6583344253702003
1422.5274725274726, -0.6530959245184115
1423.6263736263738, -0.6465076660988072
1424.7252747252749, -0.6467435460621148
1425.8241758241759, -0.6459605556283577
1426.9230769230771, -0.6347464290394441
1428.0219780219782, -0.6242301140086487
1429.1208791208792, -0.624610142838422
1430.2197802197804, -0.6172094089896473
1431.3186813186815, -0.6291573843532955
1432.4175824175825, -0.6326955838029089
1433.5164835164837, -0.6182118988337043
1434.6153846153848, -0.6196632158301661
1435.7142857142858, -0.6307037085572006
1436.813186813187, -0.6388153584064995
1437.912087912088, -0.6342386318962125
1439.010989010989, -0.6500655222120296
1440.1098901098903, -0.6733717730310572
1441.2087912087914, -0.6732702136024109
1442.3076923076924, -0.6860601493906431
1443.4065934065936, -0.6935100248984403
1444.5054945054947, -0.7056054252391558
1445.6043956043957, -0.7113582754553791
1446.7032967032967, -0.725412789935788
1447.802197802198, -0.7432315554973132
1448.901098901099, -0.7664952168785215
1450.0, -0.7755045210326297
1451.0989010989013, -0.7866989909579344
1452.1978021978023, -0.8090093041541079
1453.2967032967033, -0.8264971825448824
1454.3956043956046, -0.8545210326300612
1455.4945054945056, -0.8890250294849951
1456.5934065934066, -0.9114631109946267
1457.6923076923078, -0.9256650504521029
1458.7912087912089, -0.954340846546979
1459.89010989011, -0.9786889005372817
1460.9890109890111, -1.0066144673044157
1462.0879120879122, -1.0271556807757825
1463.1868131868132, -1.05403616826104
1464.2857142857144, -1.0876031974839466
1465.3846153846155, -1.1053400602804346
1466.4835164835165, -1.118382256584982
1467.5824175824177, -1.1393886777617608
1468.6813186813188, -1.1707607128816664
1469.7802197802198, -1.1934248460228012
1470.879120879121, -1.2047241514873537
1471.978021978022, -1.225229327742104
1473.076923076923, -1.2534890577905904
1474.1758241758243, -1.2684707115712222
1475.2747252747254, -1.2885499934477782
1476.3736263736264, -1.3060477001703572
1477.4725274725276, -1.3078462848905774
1478.5714285714287, -1.3358340977591399
1479.6703296703297, -1.3515921897523255
1480.769230769231, -1.3605261433625992
1481.868131868132, -1.3697385663740003
1482.967032967033, -1.3764873542130776
1484.0659340659342, -1.3834687459048611
1485.1648351648353, -1.3871510942209402
1486.2637362637363, -1.3821124361158426
1487.3626373626375, -1.3954429301533213
1488.4615384615386, -1.401058183724282
1489.5604395604396, -1.3928416983357352
1490.6593406593408, -1.392163543441226
1491.7582417582419, -1.398656794653387
1492.857142857143, -1.3948794391298645
1493.9560439560441, -1.3782302450530723
1495.0549450549452, -1.3722120298781282
1496.1538461538462, -1.3649587210064207
1497.2527472527474, -1.3640446861486037
1498.3516483516485, -1.3481096841829374
1499.4505494505495, -1.334369676320272
1500.5494505494507, -1.3296160398375043
1501.6483516483518, -1.3271556807757825
1502.7472527472528, -1.3157679203249897
1503.846153846154, -1.3039083999475816
1504.945054945055, -1.2984471235748913
1506.043956043956, -1.283884811951251
1507.1428571428573, -1.2615679465338745
1508.2417582417584, -1.2475789542654954
1509.3406593406594, -1.2267723758354077
1510.4395604395606, -1.2139824400471755
1511.5384615384617, -1.1994659939719559
1512.6373626373627, -1.1746297995020307
1513.736263736264, -1.1533940505831473
1514.835164835165, -1.1318372428253174
1515.934065934066, -1.111915214257633
1517.0329670329672, -1.0928548027781413
1518.1318681318683, -1.061676058183724
1519.2307692307693, -1.0410627702791242
1520.3296703296705, -1.0148768182413834
1521.4285714285716, -0.9907187786659674
1522.5274725274726, -0.9725592976018866
1523.6263736263738, -0.9482931463766212
1524.7252747252749, -0.9209441750753501
1525.8241758241759, -0.8888874328397323
1526.9230769230771, -0.8642576333377011
1528.0219780219782, -0.8296553531647225
1529.1208791208792, -0.8059461407417111
1530.2197802197804, -0.7956722578954262
1531.3186813186815, -0.768614860437688
1532.4175824175825, -0.7315522212029875
1533.5164835164837, -0.6937655615253568
1534.6153846153848, -0.6643722972087535
1535.7142857142858, -0.6413838291180708
1536.813186813187, -0.6166524701873932
1537.912087912088, -0.5687033154239285
1539.010989010989, -0.5413150307954394
1540.1098901098903, -0.5162888219106275
1541.2087912087914, -0.481342550124492
1542.3076923076924, -0.44219630454724135
1543.4065934065936, -0.4159153453020572
1544.5054945054947, -0.3934084654697941
1545.6043956043957, -0.36044096448696095
1546.703296703297, -0.3267396147293931
1547.802197802198, -0.2897752588127374
1548.901098901099, -0.2621773031057527
1550.0000000000002, -0.22255274538068395
1551.0989010989013, -0.19923666622985184
1552.1978021978023, -0.15750556938802246
1553.2967032967035, -0.1374459441750753
1554.3956043956046, -0.12029878128685619
1555.4945054945056, -0.10507469532171401
1556.5934065934066, -0.10635237845629664
1557.6923076923078, -0.09317586161708816
1558.7912087912089, -0.10726313720351194
1559.89010989011, -0.12795505176254746
1560.9890109890111, -0.1617317520639496
1562.0879120879122, -0.22398112960293529
1563.1868131868132, -0.28118857292622185
1564.2857142857144, -0.34643559166557447
1565.3846153846155, -0.4152994365089764
1566.4835164835165, -0.49065653256453917
1567.5824175824177, -0.5717664788363253
1568.6813186813188, -0.6663117546848378
1569.7802197802198, -0.753842877735552
1570.879120879121, -0.8411315686017556
1571.978021978022, -0.9184019132485909
1573.076923076923, -0.9795341370724672
1574.1758241758243, -1.0332885598217791
1575.2747252747254, -1.0833835670292224
1576.3736263736264, -1.143827807626785
1577.4725274725276, -1.1670947451185947
1578.5714285714287, -1.1785152666754024
1579.6703296703297, -1.1982046913903808
1580.769230769231, -1.2063425501244918
1581.868131868132, -1.2169866334687454
1582.967032967033, -1.2331116498492984
1584.0659340659342, -1.2258452365351848
1585.1648351648353, -1.2222251343205341
1586.2637362637363, -1.2269623902502944
1587.3626373626375, -1.2331738959507268
1588.4615384615386, -1.236823483160791
1589.5604395604396, -1.2419768051369409
1590.6593406593408, -1.2324433232865937
1591.7582417582419, -1.2258648931987939
1592.857142857143, -1.2151946009697283
1593.9560439560441, -1.2066111911938142
1595.0549450549452, -1.2081804481719298
1596.1538461538462, -1.20861944699253
1597.2527472527474, -1.2111191193814699
1598.3516483516485, -1.2177499672388934
1599.4505494505495, -1.2117317520639492
1600.5494505494507, -1.2189981653780626
1601.6483516483518, -1.2119414231424448
1602.7472527472528, -1.2132715240466512
1603.846153846154, -1.2125049141659017
1604.945054945055, -1.2085178875638836
1606.043956043956, -1.2100347267723752
1607.1428571428573, -1.2027846940112692
1608.2417582417584, -1.1971301271130907
1609.3406593406594, -1.193542786004455
1610.4395604395606, -1.181496527322762
1611.5384615384617, -1.1789378849429952
1612.6373626373627, -1.1743709867645127
1613.736263736264, -1.1753636482767653
1614.835164835165, -1.1859356571877862
1615.934065934066, -1.1845072729655348
1617.0329670329672, -1.1775389857161573
1618.1318681318683, -1.1687033154239281
1619.2307692307693, -1.1712685100248978
1620.3296703296705, -1.167442012842353
1621.4285714285716, -1.1633337701480797
1622.5274725274726, -1.176323548683003
1623.6263736263738, -1.177689686803826
1624.7252747252749, -1.1699875507797137
1625.8241758241759, -1.1756159087930804
1626.9230769230771, -1.1692962914427987
1628.0219780219782, -1.1728181103394046
1629.1208791208792, -1.1787347660857026
1630.2197802197804, -1.1699056480146766
1631.3186813186815, -1.1701906696370064
1632.4175824175825, -1.178233521163674
1633.5164835164837, -1.1716026733062503
1634.6153846153848, -1.1736109291049661
1635.7142857142858, -1.176277683134582
1636.813186813187, -1.1693552614336256
1637.912087912088, -1.1648244004717594
1639.010989010989, -1.1617514087275582
1640.1098901098903, -1.1619676320272567
1641.2087912087914, -1.1540525488140474
1642.3076923076924, -1.1546619053859253
1643.4065934065936, -1.1601821517494426
1644.5054945054947, -1.1660169047307032
1645.6043956043957, -1.1663903813392735
1646.703296703297, -1.163143755733193
1647.802197802198, -1.1566636089634381
1648.901098901099, -1.161895557594024
1650.0000000000002, -1.1549665836718643
1651.0989010989013, -1.1517592713930018
1652.1978021978023, -1.1489647490499275
1653.2967032967035, -1.1465862927532429
1654.3956043956046, -1.146792687721137
1655.4945054945056, -1.1461702267068532
1656.5934065934068, -1.1411708819289734
1657.6923076923078, -1.139516446075219
1658.7912087912089, -1.127902633992923
1659.8901098901101, -1.1200039313327212
1660.9890109890111, -1.109641593500196
1662.0879120879122, -1.1076562704756907
1663.1868131868134, -1.1038166688507398
1664.2857142857144, -1.1022310313196169
1665.3846153846155, -1.096474904992792
1666.4835164835167, -1.1057594024374258
1667.5824175824177, -1.1026569256978112
1668.6813186813188, -1.0985060935657183
1669.7802197802198, -1.0854475167081636
1670.879120879121, -1.0746789411610531
1671.978021978022, -1.0812606473594544
1673.076923076923, -1.0751277683134577
1674.1758241758243, -1.0643264316603325
1675.2747252747254, -1.0676353033678412
1676.3736263736264, -1.0732800419342152
1677.4725274725276, -1.068595203774079
1678.5714285714287, -1.0626294063687585
1679.6703296703297, -1.0516446075219494
1680.769230769231, -1.0507404009959371
1681.868131868132, -1.0544325776438208
1682.967032967033, -1.0533252522605159
1684.0659340659342, -1.042753243349495
1685.1648351648353, -1.0362206788101163
1686.2637362637363, -1.0388350150701082
1687.3626373626375, -1.0323417638579473
1688.4615384615386, -1.0274734635041274
1689.5604395604396, -1.0175173633861874
1690.6593406593408, -1.0177106539116756
1691.7582417582419, -1.034143624688769
1692.857142857143, -1.0224642903944432
1693.9560439560441, -0.9991973529026336
1695.0549450549452, -1.0068470711571218
1696.1538461538462, -1.0065882584196038
1697.2527472527474, -0.9965895688638444
1698.3516483516485, -0.9864467304416192
1699.4505494505495, -0.9886089634386053
1700.5494505494507, -0.982079675009828
1701.6483516483518, -0.9816537806316337
1702.7472527472528, -0.9764513169964614
1703.846153846154, -0.9694502686410689
1704.945054945055, -0.9599593762285411
1706.043956043956, -0.9497936050321054
1707.1428571428573, -0.948961472939326
1708.2417582417584, -0.9480703708557197
1709.3406593406594, -0.9531614467304412
1710.4395604395606, -0.9554973135893063
1711.5384615384617, -0.9560051107325379
1712.6373626373627, -0.9548420914690076
1713.736263736264, -0.9421995806578426
1714.835164835165, -0.9459867645131695
1715.934065934066, -0.9411970908137854
1717.0329670329672, -0.9405254881404792
1718.1318681318683, -0.9372133403223689
1719.2307692307693, -0.9315260123181754
1720.3296703296705, -0.9308937229720872
1721.4285714285716, -0.9369578036954523
1722.5274725274726, -0.9331182020705014
1723.6263736263738, -0.9312540951382514
1724.7252747252749, -0.9197811558118199
1725.8241758241759, -0.9156172192373211
1726.9230769230771, -0.9204068929367052
1728.0219780219782, -0.9192504258943778
1729.1208791208792, -0.903020573974577
1730.2197802197804, -0.913720351199056
1731.3186813186815, -0.9048748525750225
1732.4175824175825, -0.8992563228934605
1733.5164835164837, -0.9039706460490102
1734.6153846153848, -0.9102411217402695
1735.7142857142858, -0.8918228279386708
1736.813186813187, -0.885250950072074
1737.912087912088, -0.8775422618267589
1739.010989010989, -0.8735716157777482
1740.1098901098903, -0.8820501900144145
1741.2087912087914, -0.8737911151880484
1742.3076923076924, -0.8602247411872621
1743.4065934065936, -0.8595629668457604
1744.5054945054947, -0.8554416197090811
1745.6043956043957, -0.8375409513825183
1746.703296703297, -0.8513792425632286
1747.802197802198, -0.8490630323679724
1748.901098901099, -0.8388382911807098
1750.0000000000002, -0.8464912855457997
1751.0989010989013, -0.8453282662822693
1752.1978021978023, -0.8403289215043896
1753.2967032967035, -0.8282335211636741
1754.3956043956046, -0.8257698859913507
1755.4945054945056, -0.8230605425239153
1756.5934065934068, -0.8206951906696367
1757.6923076923078, -0.8064965273227621
1758.7912087912089, -0.8063196173502813
1759.8901098901101, -0.8050386581050972
1760.9890109890111, -0.8033940505831474
1762.0879120879122, -0.77616301926353
1763.1868131868134, -0.770266020180841
1764.2857142857144, -0.7684379504652074
1765.3846153846155, -0.7613320665705671
1766.4835164835167, -0.7566570567422353
1767.5824175824177, -0.7425075350543832
1768.6813186813188, -0.7184379504652074
1769.78021978022, -0.7020934346743543
1770.879120879121, -0.6736338618791767
1771.978021978022, -0.6522539640938275
1773.0769230769233, -0.6353852706067354
1774.1758241758243, -0.6239090551697023
1775.2747252747254, -0.6141953872362729
1776.3736263736266, -0.6038494299567551
1777.4725274725276, -0.5922487223168652
1778.5714285714287, -0.5661250163805528
1779.67032967033, -0.5561951251474248
1780.769230769231, -0.5423044161970906
1781.868131868132, -0.5428351461145325
1782.967032967033, -0.540204429301533
1784.0659340659342, -0.5294227493120165
1785.1648351648353, -0.5239483684969203
1786.2637362637363, -0.5125638841567289
1787.3626373626375, -0.5100707639889921
1788.4615384615386, -0.5028633206657055
1789.5604395604396, -0.4771065391167604
1790.6593406593408, -0.47270999868955554
1791.7582417582419, -0.4761106014939062
1792.857142857143, -0.47363386187917683
1793.9560439560441, -0.4724773948368495
1795.0549450549452, -0.4518346219368364
1796.1538461538462, -0.45431136155156576
1797.2527472527474, -0.4580035381994494
1798.3516483516485, -0.45829511204298234
1799.4505494505495, -0.4519165247018737
1800.5494505494507, -0.4641069322500326
1801.6483516483518, -0.4577840387891493
1802.7472527472528, -0.45755471104704476
1803.846153846154, -0.466550910758747
1804.945054945055, -0.4725855064866988
1806.043956043956, -0.47658236142052135
1807.1428571428573, -0.4723037609749703
1808.2417582417584, -0.4692405975625735
1809.3406593406594, -0.4835866858865153
1810.4395604395606, -0.49255667671340564
1811.5384615384617, -0.4875147424977065
1812.6373626373627, -0.4761695714847331
1813.736263736264, -0.4791508321320926
1814.835164835165, -0.48285938933298367
1815.934065934066, -0.4875081902765035
1817.0329670329672, -0.48589306774996704
1818.1318681318683, -0.4921438867776174
1819.2307692307693, -0.4940735159218973
1820.3296703296705, -0.4860142838422223
1821.4285714285716, -0.4969794260254224
1822.5274725274726, -0.49664198663346854
1823.6263736263738, -0.4916098807495739
1824.7252747252749, -0.49083016642641836
1825.8241758241759, -0.4962390250294848
1826.9230769230771, -0.4871936836587601
1828.0219780219782, -0.48491023456951887
1829.1208791208792, -0.48892019394574737
1830.2197802197804, -0.48557200891102065
1831.3186813186815, -0.4876326824793603
1832.4175824175825, -0.49125933691521406
